vdot,1.5,1.6093,3,3.2187,5,10,15,21.0975,42.195
30,8.5,9.183333333333334,17.933333333333334,19.316666666666666,30.666666666666668,63.766666666666666,98.23333333333333,141.06666666666666,289.28333333333336
31,8.25,8.916666666666666,17.45,18.8,29.85,62.05,95.6,137.35,281.95
32,8.033333333333333,8.683333333333334,16.983333333333334,18.3,29.083333333333332,60.43333333333333,93.11666666666666,133.81666666666666,274.98333333333335
33,7.816666666666666,8.45,16.55,17.833333333333332,28.35,58.9,90.75,130.45,268.3666666666667
34,7.616666666666667,8.233333333333333,16.15,17.4,27.65,57.43333333333333,88.5,127.26666666666667,262.05
35,7.416666666666667,8.016666666666667,15.75,16.966666666666665,27.0,56.05,86.36666666666666,124.21666666666667,256.05
36,7.233333333333333,7.816666666666666,15.383333333333333,16.566666666666666,26.366666666666667,54.733333333333334,84.33333333333333,121.31666666666666,250.31666666666666
37,7.066666666666666,7.633333333333333,15.016666666666667,16.183333333333334,25.766666666666666,53.483333333333334,82.4,118.56666666666666,244.83333333333334
38,6.9,7.45,14.683333333333334,15.816666666666666,25.2,52.28333333333333,80.55,115.91666666666667,239.58333333333334
39,6.733333333333333,7.283333333333333,14.35,15.483333333333333,24.65,51.15,78.78333333333333,113.4,234.56666666666666
40,6.583333333333333,7.116666666666666,14.05,15.133333333333333,24.133333333333333,50.05,77.1,110.98333333333333,229.75
41,6.45,6.966666666666667,13.75,14.816666666666666,23.633333333333333,49.016666666666666,75.48333333333333,108.66666666666667,225.15
42,6.316666666666666,6.816666666666666,13.466666666666667,14.516666666666667,23.15,48.016666666666666,73.93333333333334,106.45,220.71666666666667
43,6.183333333333334,6.683333333333334,13.183333333333334,14.216666666666667,22.683333333333334,47.06666666666667,72.45,104.33333333333333,216.46666666666667
44,6.05,6.533333333333333,12.916666666666666,13.933333333333334,22.25,46.15,71.03333333333333,102.28333333333333,212.38333333333333
45,5.933333333333334,6.416666666666667,12.666666666666666,13.666666666666666,21.833333333333332,45.266666666666666,69.66666666666667,100.33333333333333,208.43333333333334
46,5.816666666666666,6.283333333333333,12.433333333333334,13.416666666666666,21.416666666666668,44.416666666666664,68.36666666666666,98.45,204.65
47,5.7,6.166666666666667,12.2,13.166666666666666,21.033333333333335,43.6,67.1,96.63333333333334,201.0
48,5.6,6.05,11.966666666666667,12.916666666666666,20.65,42.833333333333336,65.55,94.88333333333334,197.48333333333332
49,5.5,5.933333333333334,11.75,12.683333333333334,20.3,42.06666666666667,64.73333333333333,93.2,194.1
50,5.4,5.833333333333333,11.55,12.466666666666667,19.95,41.35,63.6,91.58333333333333,190.81666666666666
51,5.3,5.733333333333333,11.35,12.25,19.6,40.65,62.516666666666666,90.03333333333333,187.65
52,5.216666666666667,5.633333333333333,11.15,12.033333333333333,19.283333333333335,39.983333333333334,61.483333333333334,88.51666666666667,184.6
53,5.116666666666666,5.533333333333333,10.966666666666667,11.833333333333334,18.966666666666665,39.333333333333336,60.46666666666667,87.06666666666666,181.65
54,5.033333333333333,5.45,10.783333333333333,11.65,18.666666666666668,38.7,59.5,85.66666666666667,178.78333333333333
55,4.95,5.35,10.616666666666667,11.466666666666667,18.366666666666667,38.1,58.55,84.3,176.01666666666668
56,4.883333333333333,5.266666666666667,10.45,11.283333333333333,18.083333333333332,37.516666666666666,57.65,83.0,173.33333333333334
57,4.8,5.183333333333334,10.283333333333333,11.1,17.816666666666666,36.95,56.766666666666666,81.71666666666667,170.75
58,4.733333333333333,5.1,10.133333333333333,10.933333333333334,17.55,36.4,55.916666666666664,80.5,168.23333333333332
59,4.65,5.033333333333333,9.966666666666667,10.766666666666667,17.283333333333335,35.86666666666667,55.1,79.3,165.78333333333333
60,4.583333333333333,4.95,9.833333333333334,10.616666666666667,17.05,35.36666666666667,54.3,78.15,163.41666666666666
61,4.516666666666667,4.883333333333333,9.683333333333334,10.45,16.8,34.86666666666667,53.53333333333333,77.03333333333333,161.13333333333333
62,4.45,4.816666666666666,9.55,10.3,16.566666666666666,34.38333333333333,52.78333333333333,75.95,158.9
63,4.4,4.75,9.416666666666666,10.166666666666666,16.333333333333332,33.916666666666664,52.05,74.9,156.73333333333332
64,4.333333333333333,4.683333333333334,9.283333333333333,10.016666666666667,16.116666666666667,33.46666666666667,51.35,73.88333333333334,154.63333333333333
65,4.266666666666667,4.616666666666667,9.15,9.883333333333333,15.9,33.016666666666666,50.666666666666664,72.88333333333334,152.58333333333334
66,4.216666666666667,4.55,9.033333333333333,9.75,15.7,32.583333333333336,50.0,71.93333333333334,150.6
67,4.166666666666667,4.5,8.916666666666666,9.616666666666667,15.483333333333333,32.18333333333333,49.36666666666667,71.0,148.66666666666666
68,4.1,4.433333333333334,8.8,9.5,15.3,31.766666666666666,48.733333333333334,70.08333333333333,146.78333333333333
69,4.05,4.383333333333334,8.683333333333334,9.383333333333333,15.1,31.383333333333333,48.13333333333333,69.2,144.95
70,4.0,4.316666666666666,8.566666666666666,9.266666666666667,14.916666666666666,31.0,47.53333333333333,68.35,143.16666666666666
71,3.95,4.266666666666667,8.466666666666667,9.15,14.733333333333333,30.633333333333333,46.96666666666667,67.51666666666667,141.43333333333334
72,3.9,4.216666666666667,8.366666666666667,9.033333333333333,14.55,30.266666666666666,46.4,66.7,139.73333333333332
73,3.8666666666666667,4.166666666666667,8.266666666666667,8.916666666666666,14.383333333333333,29.916666666666668,45.85,65.9,138.08333333333334
74,3.8166666666666664,4.116666666666666,8.166666666666666,8.816666666666666,14.216666666666667,29.566666666666666,45.31666666666667,65.13333333333334,136.48333333333332
75,3.7666666666666666,4.066666666666666,8.066666666666666,8.716666666666667,14.05,29.233333333333334,44.8,64.38333333333334,134.91666666666666
76,3.7333333333333334,4.033333333333333,7.966666666666667,8.616666666666667,13.9,28.916666666666668,44.3,63.65,133.38333333333333
77,3.6833333333333336,3.966666666666667,7.883333333333333,8.516666666666667,13.733333333333333,28.6,43.81666666666667,62.93333333333333,131.9
78,3.6333333333333333,3.9333333333333336,7.8,8.416666666666666,13.583333333333334,28.283333333333335,43.333333333333336,62.25,130.45
79,3.6,3.8833333333333333,7.716666666666667,8.333333333333334,13.433333333333334,27.983333333333334,42.86666666666667,61.56666666666667,129.03333333333333
80,3.5666666666666664,3.85,7.616666666666667,8.233333333333333,13.283333333333333,27.683333333333334,42.416666666666664,60.9,127.63333333333334
81,3.5166666666666666,3.8,7.533333333333333,8.15,13.15,27.4,41.96666666666667,60.25,126.28333333333333
82,3.4833333333333334,3.7666666666666666,7.45,8.05,13.016666666666667,27.116666666666667,41.53333333333333,59.63333333333333,124.95
83,3.45,3.7333333333333334,7.383333333333334,7.966666666666667,12.883333333333333,26.85,41.1,59.016666666666666,123.66666666666667
84,3.4166666666666665,3.6833333333333336,7.3,7.883333333333333,12.75,26.566666666666666,40.7,58.416666666666664,122.4
85,3.3833333333333333,3.65,7.233333333333333,7.8,12.616666666666667,26.316666666666666,40.28333333333333,57.833333333333336,121.16666666666667
